datetime,username,channel,message
2022-04-26T11:16:53.116392,xplazmin,#thebausffs,VIBE
2022-04-26T11:16:53.272868,subsalac,#thebausffs,Leanin Tssk
2022-04-26T11:16:53.273059,zhimscoffee,#thebausffs,ratJAM
2022-04-26T11:07:58.908930,western_tv,#thebausffs,lolSinged SINGED ANGLE lolSinged SINGED ANGLE lolSinged SINGED ANGLE lolSinged SINGED ANGLE
2022-04-26T11:07:58.909091,1jijing1,#thebausffs,PepeLaffing
2022-04-26T11:07:59.065581,punchodd,#thebausffs,SION monkaW
2022-04-26T11:07:59.222194,michaeltattoo21,#thebausffs,D:
2022-04-26T11:07:59.222397,notunderii,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH
2022-04-26T11:07:59.378793,onepieceenjoyerr,#thebausffs,all the faker frogs in chat LULW all the faker frogs in chat LULW all the faker frogs in chat LULW all the faker frogs in chat LULW
2022-04-26T11:07:59.378972,spirit_tf_up,#thebausffs,lolSinged its time lolSinged its time
2022-04-26T11:07:59.379101,lewwww,#xqcow,thinking he would make the beta OMEGALUL
2022-04-26T11:07:59.550203,patruce_lanus,#thebausffs,@Thebausffs you go to the beach yet?
2022-04-26T11:07:59.764215,maciune,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:00.947497,leni0,#thebausffs,lolSinged IT'S TIME
2022-04-26T11:08:01.104145,kolizzio,#thebausffs,singed
2022-04-26T11:08:01.104324,ssjj94,#thebausffs,lolSinged
2022-04-26T11:08:01.260829,based_one,#thebausffs,singedPls hello
2022-04-26T11:08:01.261024,arakhor,#thebausffs,NEARLY TIME
2022-04-26T11:08:01.417411,hornyraichy,#thebausffs,Sion monkaW
2022-04-26T11:08:01.573963,yaekaii,#xqcow,Lamps in video games use real electricity
2022-04-26T11:08:01.730675,yems_lol,#thebausffs,lolSinged It's time
2022-04-26T11:08:01.730903,jaybreeze009,#thebausffs,lolSinged
2022-04-26T11:08:01.731107,catboykayoshi,#thebausffs,lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗
2022-04-26T11:08:03.899941,sirpudgee,#thebausffs,BAUS FANBOY Pog
2022-04-26T11:08:04.056715,hoyhoyas,#thebausffs,KR SION monkaU
2022-04-26T11:08:04.213446,onsaleper,#thebausffs,Jebaited
2022-04-26T11:08:04.213689,kkrttt,#thebausffs,Check tf blade op gg to make your mood better instantly
2022-04-26T11:08:04.213878,dezopyly,#thebausffs,ITS TIME
2022-04-26T11:08:04.369965,jefmans,#thebausffs,Imagine picking Sion against Baus
2022-04-26T11:08:04.526686,hermanek232,#thebausffs,Go divine champ
2022-04-26T11:08:04.683173,ppsalad,#thebausffs,riot phlox gameplay designer had more defs than u in my ranked game on singed running it but he forgot to do turret damage and cs
2022-04-26T11:08:04.683329,mirroh3,#xqcow,forsen
2022-04-26T11:08:04.683464,suv_boi,#thebausffs,WORDLE TIME!
2022-04-26T11:08:07.900095,a_g_r_100,#thebausffs,sett
2022-04-26T11:08:07.900311,lewwww,#xqcow,forsen
2022-04-26T11:08:08.056743,notunderii,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH  󠀀
2022-04-26T11:08:08.056912,copperazide,#thebausffs,FIORA Pog FIORA Pog FIORA Pog FIORA Pog FIORA Pog FIORA Pog FIORA Pog
2022-04-26T11:08:08.057255,paraleyser,#thebausffs,singed matchup
2022-04-26T11:08:06.937253,vysnevsky,#thebausffs,will u explain how to counter sion
2022-04-26T11:08:06.937410,kaisky1911,#thebausffs,ITS TIME lolSinged
2022-04-26T11:08:06.937571,catboykayoshi,#thebausffs,lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗
2022-04-26T11:08:07.093963,blazond,#thebausffs,theyre gonna dodge
2022-04-26T11:08:07.250496,quan2508,#thebausffs,LOL
2022-04-26T11:08:07.250686,nosfer_atum,#thebausffs,"everyone can int 1 time, you never do it so that was just 1 bad game in your career so thats fine you dont deserve that ban"
2022-04-26T11:08:07.250811,fo1ws,#thebausffs,PICK GP LULW
2022-04-26T11:08:07.250935,xmasterblaster,#thebausffs,lolYorick DUST ME OFF
2022-04-26T11:08:07.251079,einokooboss,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:07.251236,karrbonkel,#thebausffs,FREE WIN
2022-04-26T11:08:07.251343,nos09103,#thebausffs,vayne gogo
2022-04-26T11:08:07.251448,varvan,#thebausffs,IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls
2022-04-26T11:08:07.407956,mirroh3,#xqcow,poof elisDancy
2022-04-26T11:08:07.408118,nobo789,#thebausffs,FIORA ANGLE
2022-04-26T11:08:07.408251,struup_wafel,#thebausffs,lolSinged it's time
2022-04-26T11:08:07.408392,webdevjourney,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:07.408544,jaybreeze009,#thebausffs,
2022-04-26T11:08:07.743424,easymoneyhoes,#thebausffs,Enemy babus
2022-04-26T11:08:07.743587,scrubbasher,#thebausffs,budget sion
2022-04-26T11:08:07.743749,savilan,#thebausffs,SION DETECTED LUL SION DETECTED LUL SION DETECTED LUL SION DETECTED LUL SION DETECTED LUL
2022-04-26T11:08:04.839803,zzerp,#thebausffs,lolSinged
2022-04-26T11:08:04.839977,federik,#thebausffs,akshan top
2022-04-26T11:08:04.840105,shugishugiishugi,#thebausffs,ANGEL
2022-04-26T11:08:04.840223,removeeuw,#thebausffs,FIORA
2022-04-26T11:08:04.996466,zalmi,#thebausffs,lolSinged its time
2022-04-26T11:08:04.996644,tmosuyo,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:04.996772,juanpablito2,#thebausffs,How abouta drink
2022-04-26T11:08:05.164517,hehuu,#thebausffs,DID I LISTEN : ITS TIME? MONKAS
2022-04-26T11:08:05.321110,kaylechuga,#thebausffs,lolMaokai
2022-04-26T11:08:05.477902,spogg,#thebausffs,DESPAIR akshan
2022-04-26T11:08:05.478184,lan4444,#thebausffs,play fiora
2022-04-26T11:08:05.634387,alpatra,#thebausffs,it's midbeast
2022-04-26T11:08:05.634569,dewku,#thebausffs,AKSHAN BatChest
2022-04-26T11:08:05.791021,orcgasmtony,#thebausffs,lolSinged
2022-04-26T11:08:05.791177,itsdrop9,#thebausffs,yaaaaao
2022-04-26T11:08:05.791357,gregition,#thebausffs,Fiora
2022-04-26T11:08:05.791531,kitsune_masamune,#thebausffs,RIVEN
2022-04-26T11:08:05.947719,szalony_odbycior,#thebausffs,dodge
2022-04-26T11:08:05.947893,olivejj,#thebausffs,lolSinged  it is time
2022-04-26T11:08:05.948025,insomniiaq,#thebausffs,lolSinged
2022-04-26T11:08:05.948171,xshoie,#thebausffs,ITS TIME SINGED ITS TIME SINGED ITS TIME SINGED ITS TIME SINGED ITS TIME SINGED ITS TIME SINGED
2022-04-26T11:08:05.948319,scottflamingo,#thebausffs,singedPls
2022-04-26T11:08:05.948409,snah__,#thebausffs,QUINN
2022-04-26T11:08:06.105464,mirroh3,#xqcow,elisDancy
2022-04-26T11:08:06.262027,subscroof,#thebausffs,lolSinged its time
2022-04-26T11:08:06.262251,hehuu,#thebausffs,DID I LISTEN : ITS TIME? monkaS  󠀀
2022-04-26T11:08:06.262428,blakkrozze,#thebausffs,lolSinged it is time
2022-04-26T11:08:06.467343,nathanvl01,#thebausffs,QUINN
2022-04-26T11:08:06.624081,stalkingpeopleontwitch,#thebausffs,FIORA TIME
2022-04-26T11:08:06.624340,dimanast,#thebausffs,score
2022-04-26T11:08:06.624555,veniorux,#thebausffs,ITS TIME lolSinged
2022-04-26T11:08:06.780690,justintheuniverse,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH
2022-04-26T11:08:06.780858,nasangg,#thebausffs,GRAGUS
2022-04-26T11:08:06.780999,beancanking,#thebausffs,dodge
2022-04-26T11:08:06.781123,khalil_heisenburger,#thebausffs,grag
2022-04-26T11:08:02.971214,jaybreeze009,#thebausffs,lolSinged 󠀀
2022-04-26T11:08:02.971412,icybiscuit1412,#thebausffs,Fiora angle
2022-04-26T11:08:02.971569,heinzelmenzel,#thebausffs,WeirdDude
2022-04-26T11:08:02.971720,leodebeer,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:03.127722,frogwithteeth,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:03.127888,nikvad777,#thebausffs,Fiora Time
2022-04-26T11:08:03.427279,larsare,#thebausffs,lolYorick P
2022-04-26T11:08:03.583969,moodyblooze,#thebausffs,AATROX TIME
2022-04-26T11:08:03.584133,shugishugiishugi,#thebausffs,SINGED
2022-04-26T11:08:03.743382,ghos7rider00,#thebausffs,singedPls
2022-04-26T11:07:59.920817,kibbens_,#thebausffs,first kr sion ever
2022-04-26T11:07:59.920988,enriketamina,#thebausffs,FIORA
2022-04-26T11:07:59.921113,stickztheflow,#thebausffs,its time lolSinged
2022-04-26T11:07:59.921236,thakillawhale,#thebausffs,no more games three beers in LUL LUL
2022-04-26T11:08:00.077520,tulwio,#thebausffs,FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE FIORA ANGLE
2022-04-26T11:08:00.234127,suxesful,#thebausffs,WORDLE @Thebausffs .
2022-04-26T11:08:00.477571,tarnium,#thebausffs,SHOWGATH!
2022-04-26T11:08:00.634200,duxas421,#thebausffs,all good baus FeelsStrongMan
2022-04-26T11:08:00.790899,dimanast,#thebausffs,1-1
2022-04-26T11:08:00.791066,congo_bongo_productions,#thebausffs,lolSwain it's time
2022-04-26T11:08:00.791209,hoyhoyas,#thebausffs,KR SION monkaU  󠀀
2022-04-26T11:08:00.791337,larsandsven,#thebausffs,fiora
2022-04-26T11:08:02.031412,rensalad,#thebausffs,<3
2022-04-26T11:08:02.188006,aloneinthedisco_,#thebausffs,fiora angle Jebaited
2022-04-26T11:08:02.188243,lltongyabgu,#thebausffs,orn ?
2022-04-26T11:08:02.344594,h3alth_oce,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:02.501342,yarcheeds,#thebausffs,PIANO MAN
2022-04-26T11:08:02.657887,thefurqan,#xqcow,arrow but when we were behind we turned on look what happened after
2022-04-26T11:08:02.814598,copperazide,#thebausffs,FIORA Pog FIORA Pog FIORA Pog FIORA Pog FIORA Pog FIORA Pog
2022-04-26T11:08:09.371581,mojanga,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:09.528623,devon_hendryx,#thebausffs,Chatters WP to this Sion...
2022-04-26T11:08:09.685149,jacqb,#thebausffs,lolSinged mix mix swirl mix
2022-04-26T11:08:09.685305,crocolis,#thebausffs,lolSinged
2022-04-26T11:08:09.685433,refuse73,#xqcow,@lewwww weakest book phone enjoyer GIGACGHAD
2022-04-26T11:08:09.685573,chalmecatecuhtli,#thebausffs,lolSinged
2022-04-26T11:08:10.937745,yolodabolo,#thebausffs,ITS TIME
2022-04-26T11:08:10.937925,jajong,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:10.938051,aeryscorch,#thebausffs,YAX
2022-04-26T11:08:10.938172,gregition,#thebausffs,LolYorick
2022-04-26T11:08:10.938331,roshinantes,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:11.124567,exawion,#xqcow,@Yaekaii what
2022-04-26T11:08:11.281193,kolphis,#thebausffs,SION abuser ???
2022-04-26T11:08:11.437880,kjell100305,#thebausffs,SingedPls
2022-04-26T11:08:11.438063,chickenlittle420,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:11.594466,alessandropree,#thebausffs,Singed
2022-04-26T11:08:11.594737,dentimjaaa,#thebausffs,SINGED
2022-04-26T11:08:11.750978,paskunji1,#thebausffs,Sion meta in korea omegalul
2022-04-26T11:08:13.988653,puchicorn,#thebausffs,PLAY GP
2022-04-26T11:08:14.145192,r0ckheart_,#thebausffs,its akshan mid or adx
2022-04-26T11:08:14.145338,snah__,#thebausffs,lolSinged
2022-04-26T11:08:14.145502,justintheuniverse,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH ..
2022-04-26T11:08:14.301785,blakkrozze,#thebausffs,it is time lolSinged
2022-04-26T11:08:14.458538,theblubullets,#thebausffs,it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged it's time lolSinged
2022-04-26T11:08:14.614971,manupsummoner,#thebausffs,!rank
2022-04-26T11:08:14.615126,hoyhoyas,#thebausffs,Clueless
2022-04-26T11:08:14.615247,zrage7,#thebausffs,DO IT
2022-04-26T11:08:14.771774,kjell100305,#thebausffs,Singed
2022-04-26T11:08:17.129417,itsdev1l,#xqcow,forsen.
2022-04-26T11:08:17.129580,barti1337,#thebausffs,5Head
2022-04-26T11:08:17.129708,jaybreeze009,#thebausffs,lolSinged  PUT ME IN COACH
2022-04-26T11:08:17.129831,hubihub3i,#thebausffs,lolSinged
2022-04-26T11:08:17.129950,inavi01,#thebausffs,lolSinged
2022-04-26T11:08:17.130036,alphapox,#thebausffs,GP angle
2022-04-26T11:08:17.130135,moobot,#thebausffs,@manupsummoner Thebausffs is GRANDMASTER I 599 LP. borpaSpin
2022-04-26T11:08:17.130216,exawion,#xqcow,FeelsDankman
2022-04-26T11:08:17.130321,based_one,#thebausffs,lolSinged pick me
2022-04-26T11:08:17.130434,redrige,#thebausffs,fiora is good against akshan as well
2022-04-26T11:08:17.130518,seara99,#thebausffs,SINGED
2022-04-26T11:08:17.130613,dorschbart,#thebausffs,FIORA ANGLE
2022-04-26T11:08:17.130713,royal_draagon,#thebausffs,NASUS?
2022-04-26T11:08:17.130810,scottflamingo,#thebausffs,singedPls ahem
2022-04-26T11:08:17.130892,robthehitman,#thebausffs,big brain
2022-04-26T11:08:17.130974,r0ckheart_,#thebausffs,adc
2022-04-26T11:08:17.131058,gladydaddy27,#thebausffs,Pog EU FIORA
2022-04-26T11:08:17.148047,hypnose1502,#thebausffs,gragas
2022-04-26T11:08:17.148207,lan4444,#thebausffs,fiora angle
2022-04-26T11:08:17.148375,blakkrozze,#thebausffs,it is time lolSinged it is time lolSinged it is time lolSinged it is time lolSinged it is time lolSinged
2022-04-26T11:08:17.148529,doktoroncrack,#thebausffs,quin @Thebausffs
2022-04-26T11:08:17.148655,ruined_stepking666,#thebausffs,unless they swap
2022-04-26T11:08:17.148778,solarahh,#thebausffs,SINGED
2022-04-26T11:08:17.148897,justintheuniverse,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH ....
2022-04-26T11:08:17.148982,prometheus_lives,#thebausffs,grago
2022-04-26T11:08:17.149066,zelassie,#thebausffs,Fiora
2022-04-26T11:08:17.149151,hicarto,#thebausffs,Gragas
2022-04-26T11:08:17.149268,jaybreeze009,#thebausffs,lolSinged PUT ME IN COACH
2022-04-26T11:08:17.149364,n00b_except_faker,#thebausffs,LETS GO
2022-04-26T11:08:17.149472,varvan,#thebausffs,IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls IT IS TIME singedPls  󠀀
2022-04-26T11:08:17.285973,dagtus,#thebausffs,darius
2022-04-26T11:08:17.286144,chrissino06,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH
2022-04-26T11:08:17.286297,xd0m1,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:17.286473,silvan_007,#thebausffs,sirhcez singed
2022-04-26T11:08:17.286596,3amviego,#thebausffs,Drututt monkaW
2022-04-26T11:08:17.286734,serbrizz_,#thebausffs,the account tief  is finally revealed ahhaa
2022-04-26T11:08:17.286863,plebztv1,#thebausffs,we love you Baus.. Congrats on Challenger and the win with Midbeast <3 <3 <3 <3 <3 <3 <3
2022-04-26T11:08:17.286969,midwaystar,#thebausffs,lolSinged PICK ME
2022-04-26T11:08:17.287071,jaikae,#thebausffs,pick fiora anyways
2022-04-26T11:08:17.287203,halfons003,#thebausffs,everybody have a bad game dont worry
2022-04-26T11:08:17.442645,snippered890,#thebausffs,PRIVATE FAKERS COACH DIDNT LIKE IT
2022-04-26T11:08:17.442880,bydashie,#thebausffs,GP game
2022-04-26T11:08:17.443033,aleaon_,#thebausffs,Vayne top 5Head
2022-04-26T11:08:17.599283,partyforbro,#thebausffs,Diddles
2022-04-26T11:08:17.599527,justintheuniverse,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH ..
2022-04-26T11:08:17.599658,anxiety_prime,#thebausffs,gragas angle
2022-04-26T11:08:17.814842,sirkyorko,#thebausffs,its sion
2022-04-26T11:08:17.971277,mahi1210,#thebausffs,fiora
2022-04-26T11:08:17.971519,heb1ro,#thebausffs,@Thebausffs korean mindgames
2022-04-26T11:08:17.971747,hembris,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH 󠀀
2022-04-26T11:08:17.971948,urbanedensity,#thebausffs,Akshan DansGame
2022-04-26T11:08:18.127807,eggcarrier0,#thebausffs,KLED
2022-04-26T11:08:18.128074,jaybreeze009,#thebausffs,lolSinged  PUT ME IN COACH
2022-04-26T11:08:18.128286,yaekaii,#xqcow,"@Exawion, think about it"
2022-04-26T11:08:18.284370,likeclockwork_,#thebausffs,ITS TIME lolSinged
2022-04-26T11:08:18.284584,nasangg,#thebausffs,MIX SWIRL MIX
2022-04-26T11:08:18.284747,twojewlosy,#thebausffs,lolSinged
2022-04-26T11:08:18.284917,misko119,#thebausffs,quinn
2022-04-26T11:08:18.440994,magicisgod,#thebausffs,FIORA
2022-04-26T11:08:18.441263,melletjeman,#thebausffs,Fiora angle
2022-04-26T11:08:18.597561,peggiev,#thebausffs,Jebaited inc
2022-04-26T11:08:18.759390,banasnaz,#thebausffs,PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged
2022-04-26T11:08:12.840945,justintheuniverse,#thebausffs,lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH lolSinged PUT ME IN COACH .
2022-04-26T11:08:12.997663,nottoobadaye,#thebausffs,YAX
2022-04-26T11:08:13.154127,wenceslol,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:13.154286,arrowdynamic__,#xqcow,And if not?
2022-04-26T11:08:13.154434,hyperdma_,#thebausffs,they can swap bro
2022-04-26T11:08:13.154572,goonszcz,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:13.310786,zzerp,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:13.311004,icantsqeell,#thebausffs,Gragas
2022-04-26T11:08:13.311172,johnnypeppe,#thebausffs,sett
2022-04-26T11:08:13.467298,razmolol,#thebausffs,5Head
2022-04-26T11:08:13.467542,dewku,#thebausffs,it could be a bait Jebaited
2022-04-26T11:08:13.623966,enterdragone,#thebausffs,lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME lolSinged ITS TIME
2022-04-26T11:08:13.624194,jaybreeze009,#thebausffs,lolSinged PUT ME IN COACH
2022-04-26T11:08:13.624347,scovoxe,#thebausffs,DODGE
2022-04-26T11:08:13.624490,jafste,#thebausffs,FIORA
2022-04-26T11:08:13.780389,leamrr,#thebausffs,ur game also crashed  in the same game something might have happened that time
2022-04-26T11:08:09.841733,pablomz97,#thebausffs,lolSinged
2022-04-26T11:08:09.841894,juggernaut_golem,#thebausffs,lolSinged
2022-04-26T11:08:09.998516,sirpodrickpayne,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:09.998740,etrondivin,#thebausffs,quinn
2022-04-26T11:08:10.154865,ljubimeuguzu,#thebausffs,lolSac IT'S TIME
2022-04-26T11:08:10.311477,garbagelord111,#thebausffs,TRUNDLE
2022-04-26T11:08:10.468022,saagz0051,#thebausffs,Fiora
2022-04-26T11:08:10.468181,based_one,#thebausffs,lolSinged im here
2022-04-26T11:08:10.468320,frothar,#thebausffs,lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗ lolYorick ❗
2022-04-26T11:08:10.624577,wavey_jurten,#thebausffs,Singed
2022-04-26T11:08:10.624796,blakeyy_,#thebausffs,lolSinged ITS TIME
2022-04-26T11:08:10.625001,ruimiranda9,#thebausffs,you deserve to play against divine every game for inting faker
2022-04-26T11:08:10.625208,sumdumfrak,#thebausffs,lolSinged MIX MIX SWIRL
2022-04-26T11:08:10.625384,partyforbro,#thebausffs,Clueless
2022-04-26T11:08:10.781286,mrkachi,#thebausffs,they swap
2022-04-26T11:08:10.781493,ncs2624,#thebausffs,ㅋㅋㅋㅋㅋ
2022-04-26T11:08:10.781684,lorliss,#thebausffs,yax
2022-04-26T11:08:12.069215,seara99,#thebausffs,ITS TIME SINGED
2022-04-26T11:08:12.225862,jaybreeze009,#thebausffs,lolSinged  PUT ME IN COACH
2022-04-26T11:08:12.477224,defnienz,#thebausffs,lolSinged Clap
2022-04-26T11:21:49.524814,partyforbro,#thebausffs,Bug abuser WeirdChamp
2022-04-26T11:21:49.681345,wirezs,#xqcow,@SPACEWALRUS PagMan
2022-04-26T11:21:50.230283,ukagi1,#thebausffs,Dunkin Donut
2022-04-26T11:21:53.407206,stickztheflow,#thebausffs,sion Pog
2022-04-26T11:21:55.740571,schnozebot,#xqcow,ACTION itsPotato_7 lost 762 points in roulette and now has 0 points! xqcSmash
2022-04-26T11:21:56.037932,slickt0n,#xqcow,HUH
2022-04-26T11:21:58.733453,itspotato_7,#xqcow,Sadge
2022-04-26T11:21:59.361127,exo0de,#thebausffs,":telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:21:57.434519,evacuationz,#xqcow,^
2022-04-26T11:21:57.680446,slickt0n,#xqcow,HUH  󠀀
2022-04-26T11:21:58.051458,fobri_,#thebausffs,@Ragenord_ U can change it look it up
2022-04-26T11:21:58.208025,jasonbitz,#thebausffs,100% base ad plus 40% bonus
2022-04-26T11:21:54.708208,flek21,#thebausffs,can someone explain to me what was that ban about  and how he got unbanned ?
2022-04-26T11:21:55.089953,moobot,#thebausffs,@achi_theo Thebausffs is GRANDMASTER I 599 LP. borpaSpin
2022-04-26T11:21:55.372517,itspotato_7,#xqcow,!roulette all
